date,kickoff_local,kickoff_at,stage,team_a,team_b,neutral,venue,odds_a,odds_draw,odds_b,market_odds_a,market_odds_draw,market_odds_b,analysis_source,is_single_had,is_single_hhad,is_single_ttg,match_num,match_id,pool_status
2026-07-27,周一201,2026-07-28 01:00,瑞典超,赫根,索尔纳,false,中国足彩网备用数据,1.75,3.65,3.52,1.82,3.93,3.62,中国足彩网专业欧赔市场,true,false,false,周一201,2040641,
2026-07-27,周一202,2026-07-28 01:00,挪超,罗森博格,费特斯塔,false,中国足彩网备用数据,1.53,3.80,4.70,1.67,3.80,4.57,中国足彩网专业欧赔市场,false,false,false,周一202,2040642,
