date,kickoff_local,kickoff_at,stage,team_a,team_b,neutral,venue,odds_a,odds_draw,odds_b,market_odds_a,market_odds_draw,market_odds_b,analysis_source,is_single_had,is_single_hhad,is_single_ttg,match_num,match_id,pool_status
2026-07-24,周五201,2026-07-25 00:00,芬超,雅罗,塞纳乔琪,false,中国足彩网备用数据,3.15,3.65,1.86,3.04,3.63,2.08,中国足彩网专业欧赔市场,false,false,false,周五201,2040610,
2026-07-24,周五202,2026-07-25 01:00,瑞典超,瓦斯特拉,奥尔格里,false,中国足彩网备用数据,1.49,4.05,4.75,1.53,4.30,5.16,中国足彩网专业欧赔市场,true,false,false,周五202,2040611,
