date,kickoff_local,kickoff_at,stage,team_a,team_b,neutral,venue,odds_a,odds_draw,odds_b,market_odds_a,market_odds_draw,market_odds_b,analysis_source,is_single_had,is_single_hhad,is_single_ttg,match_num,match_id,pool_status
2026-08-04,周二001,2026-08-05 08:30,巴西杯,雷莫,桑托斯,false,中国足彩网备用数据,3.10,2.86,2.19,3.21,3.06,2.24,中国足彩网专业欧赔市场,false,false,false,周二001,2040716,
2026-08-04,周二002,2026-08-05 00:00,欧冠,米亚尔比,布拉迪斯,false,中国足彩网备用数据,1.87,3.25,3.50,2.04,3.47,3.35,中国足彩网专业欧赔市场,false,false,false,周二002,2040727,
2026-08-04,周二003,2026-08-05 02:00,欧冠,奥林匹亚,奈梅亨,false,中国足彩网备用数据,1.44,3.92,5.55,1.52,4.17,5.56,中国足彩网专业欧赔市场,true,false,false,周二003,2040728,
2026-08-04,周二004,2026-08-05 02:00,欧冠,圣吉联合,博德闪耀,false,中国足彩网备用数据,2.00,3.50,2.91,2.13,3.62,3.02,中国足彩网专业欧赔市场,false,false,false,周二004,2040720,
2026-08-04,周二005,2026-08-05 02:00,欧冠,布斯巴达,里昂,false,中国足彩网备用数据,3.35,3.35,1.88,3.28,3.52,2.05,中国足彩网专业欧赔市场,true,false,false,周二005,2040721,
